 baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YHR168W 125.445023361518 0.737644614323739 0.187688953884982 3.93014399118968 0.0000848950063404145 0.000400712095390083 0.532631269779761 TRUE 3
YLR240W 376.738029810968 0.485930960678263 0.123682573883438 3.92885550017918 0.0000853511044107806 0.000402562013510396 0.535492829073238 TRUE 3
YMR300C 787.256538651786 -0.536901609416181 0.136717268930827 -3.92709431379754 0.0000859782729440491 0.000405215406595056 0.539427684450964 TRUE 3
YOR251C 839.787325046448 0.427193166903539 0.108915511720251 3.92224358272111 0.0000877282353428137 0.000413152567796899 0.550406948540813 TRUE 3
YBR199W 1196.89146479454 0.382803263856836 0.0976244314840108 3.92118302803671 0.0000881153009912611 0.000414664128370728 0.552835398419172 TRUE 3
YLL050C 1200.17420535835 -0.385707338888439 0.0983872660933462 -3.92029735354669 0.0000884397771506144 0.000415879101998354 0.554871161842955 TRUE 3
YER092W 149.472213303224 -0.739103429874206 0.188650641191018 -3.91784212981194 0.0000893451862483515 0.000419821987517535 0.560551698522157 TRUE 3
YML108W 182.559811941785 -0.643190045247638 0.164252508168802 -3.91586133093708 0.0000900820168715767 0.000422967434008533 0.565174573852272 TRUE 3
YNL103W-A 16.6652286814997 -1.97853700510398 0.50535277355344 -3.91516007954542 0.0000903442459901383 0.000423881417424187 0.566819799342127 TRUE 3
YBL090W 159.325467094616 0.692169753830138 0.176995624181676 3.91066026084161 0.0000920441641489614 0.00043124629973458 0.577485085870584 TRUE 3
YNR047W 427.93029972486 -0.605352660020734 0.154796270207368 -3.91064112339266 0.0000920514578901008 0.00043124629973458 0.577530846802492 TRUE 3
YKL105C 462.098752634337 -0.583151224263284 0.149194493708849 -3.90866452083209 0.0000928077354325969 0.000434464868931851 0.582275732104113 TRUE 3
YBR293W 231.94392009125 -0.592915046596627 0.151702684506605 -3.90840180926931 0.0000929086934667555 0.00043461314997536 0.582909142810424 TRUE 3
YDR531W 979.905188472662 0.386683886987644 0.0989744657968906 3.9069055222907 0.0000934856856057143 0.000436986367961733 0.586529191490252 TRUE 3
YLR254C 446.28694078743 -0.538978481549733 0.137966955466503 -3.9065766126918 0.0000936129712901683 0.000437255524127495 0.587327781874516 TRUE 3
YDL110C 4222.32506034676 -0.353793409874425 0.0906404762541625 -3.90326071194025 0.000094905376364166 0.000442633030433021 0.595436331308777 TRUE 3
YOR077W 885.793334007946 -0.448540660047442 0.114909105417346 -3.90343879554502 0.000094835540518591 0.000442633030433021 0.59499818121364 TRUE 3
YPL015C 761.550680706823 0.401891164276181 0.102980791022413 3.90258377592685 0.0000951712815844378 0.000443543424501618 0.597104620660763 TRUE 3
YJL138C 357.999058500031 -0.525381030477343 0.134702512316765 -3.90030610002183 0.0000960711437124823 0.000447380620289865 0.602750355652114 TRUE 3
YLR114C 717.613741456078 -0.436587082996176 0.111941401029689 -3.9001395281839 0.0000961372670414057 0.000447380620289865 0.603165213417779 TRUE 3
YHR106W 495.51146331578 -0.460063406805053 0.11802930285733 -3.89787447411397 0.0000970406920218305 0.000451250008193434 0.608833301744964 TRUE 3
YNL225C 519.157917867691 0.474197445547073 0.121675146112606 3.8972416364162 0.0000972945306527313 0.000452095252433025 0.610425885315236 TRUE 3
YGR091W 445.708812226234 0.461676704279431 0.118532600742027 3.89493440107854 0.000098225309224388 0.000455745092281498 0.61626559007381 TRUE 3
YGR149W 388.754093860982 -0.551775956384857 0.141664706040954 -3.89494300877838 0.0000982218211588318 0.000455745092281498 0.61624370595051 TRUE 3
YOR220W 1449.20528573939 -0.457134074216896 0.11744120938354 -3.89245032996879 0.0000992368212225596 0.000460097989304595 0.622611816350339 TRUE 3
YJL156C 495.146305932635 -0.4685562693938 0.120383380576955 -3.89220062726412 0.0000993390421244448 0.000460231766061036 0.623253150288767 TRUE 3
YMR150C 143.85888271619 0.745190795734919 0.191490210849916 3.89153467651136 0.0000996121489444803 0.000461022893835551 0.624966622477669 TRUE 3
YMR253C 379.163438450544 -0.513182676388375 0.131875224707759 -3.89142598638681 0.0000996567900591435 0.000461022893835551 0.625246700831066 TRUE 3
YML026C 236.813264400349 -0.677693127721496 0.174210585545587 -3.89008007520967 0.000100211148752353 0.000463245789331991 0.628724747272264 TRUE 3
YML130C 416.751775304643 0.556177302233377 0.143157227761993 3.88508013830817 0.000102296139414503 0.000472535848709263 0.641805978686594 TRUE 3
YLR065C 191.760078580903 0.644219194562489 0.165862736618598 3.88405019533637 0.000102730684626258 0.000474193954864252 0.644532315345145 TRUE 3
YLR346C 445.927660050812 -0.485199806143622 0.124928437525685 -3.88382193640952 0.000102827225347751 0.0004742905769165 0.645138011831788 TRUE 3
YKL217W 4128.66099518803 0.364062393589013 0.0937534717370123 3.88318839658806 0.000103095625998583 0.00047517917846371 0.646821957515107 TRUE 3
YMR116C 432.897507981952 -0.485809465638546 0.125144842017244 -3.88197753744901 0.000103610449927791 0.000477201433477996 0.650051962846958 TRUE 3
YLL007C 88.0072243557287 0.937108312136795 0.241431025239516 3.88147426871555 0.00010382513890653 0.000477489073578197 0.651398921499567 TRUE 3
YMR071C 464.942932173668 0.488442522650328 0.125837277740561 3.88154075978464 0.000103796750487635 0.000477489073578197 0.65122081255942 TRUE 3
YGL167C 456.259964812146 -0.586217809811603 0.151076982133562 -3.88025893509939 0.000104345319423883 0.00047917876189313 0.65466253406544 TRUE 3
YPR193C 686.104741438738 -0.428261198330924 0.11036914867913 -3.88026186172718 0.000104344063835389 0.00047917876189313 0.654654656503228 TRUE 3
YDL191W 180.824580923244 -0.666380695872957 0.171955426918818 -3.87531064191166 0.000106488762651972 0.000488664234173973 0.668110496878473 TRUE 3
YPL112C 486.239336258873 -0.479115558455709 0.123687207971535 -3.87360638430753 0.000107236563060764 0.000491736081929953 0.672802196643236 TRUE 3
YCR086W 324.688115093087 0.599975019405092 0.154906986751689 3.87313078632684 0.000107446130350204 0.000492337162663865 0.674117021817182 TRUE 3
YHR028C 1303.0407401304 -0.398797942225642 0.102992688132607 -3.87209955829268 0.00010790185830784 0.000494064494281081 0.676976259023388 TRUE 3
YPR054W 191.448408980361 1.86785292070937 0.482450788868636 3.87159263453491 0.000108126549862186 0.000494732200791751 0.678385973835352 TRUE 3
YDR076W 205.420375996401 -0.646919971504378 0.167147284522645 -3.87035884759908 0.00010867526627045 0.00049658070641432 0.681828620580805 TRUE 3
YJL109C 317.853519858487 0.538292166302527 0.139081783561415 3.87032832423256 0.000108688874526839 0.00049658070641432 0.681913998781388 TRUE 3
YDL080C 372.489190950305 0.490572906983736 0.126901874034302 3.86576566120002 0.000110741231179243 0.000505589332741917 0.694790484418573 TRUE 3
YIL003W 204.576137707179 -0.586803901867231 0.151805662163524 -3.86549416869003 0.000110864497990218 0.000505783997012829 0.695563860390631 TRUE 3
YBR080C 1060.09764625207 0.388862214783421 0.100671651891011 3.86267839534816 0.000112150610457119 0.000511279636190047 0.703632930007962 TRUE 3
YER090W 417.754419990634 -0.627637760030078 0.162521236018487 -3.86188153256897 0.000112517126952025 0.000512578022781448 0.705932454497006 TRUE 3
YGR057C 371.274048267686 -0.530930472450437 0.137508982636415 -3.86106029054305 0.000112896038720422 0.000513930951301311 0.708309746931927 TRUE 3
YIL029C 76.352720899815 -0.895799053157196 0.232022962243358 -3.86082068988341 0.000113006814354873 0.000514062180165423 0.709004753262473 TRUE 3
YDL077C 314.387452833905 0.587566826084287 0.152218282168863 3.86002796584231 0.000113374049168384 0.00051535899306759 0.711308784482442 TRUE 3
YJL191W_intron 27.000174249217 -1.64361073905412 0.425999398547783 -3.85824661879133 0.000114203381178803 0.000518752939996114 0.716512013515813 TRUE 3
YMR019W 454.265725066202 -0.52560303013973 0.13631448798042 -3.85581193845828 0.000115346140041114 0.000523564642892842 0.723681682617949 TRUE 3
YOL073C 354.92883929525 0.532998132410444 0.138308737231788 3.85368374463 0.00011635386949317 0.000527756922147978 0.730004177200146 TRUE 3
YPL047W 150.293189723565 -0.686957424866947 0.178526734396324 -3.84792466624031 0.000119122669408386 0.000539925220519366 0.747375627868211 TRUE 3
YPL247C 428.403084679057 0.517557955905246 0.134623963755835 3.8444712328032 0.000120812655640801 0.000547189739230863 0.757978601490385 TRUE 3
YFR024C-A 1406.01430592591 0.37799537028093 0.0983898081650763 3.84181428270231 0.000122128230512253 0.000552749199136625 0.766232518233874 TRUE 3
YDR110W 195.196823601375 -0.631995457465026 0.164602442464032 -3.83952660728669 0.00012327177014262 0.000557522576859883 0.7734070858748 TRUE 3
YDR196C 438.298782022914 0.467914573513373 0.121922863480581 3.83779186409856 0.000124145636930794 0.000560666364626978 0.778889726103804 TRUE 3
YPR159W 1088.30268802826 -0.371059722734376 0.0966849509824599 -3.83782293897725 0.000124129931904067 0.000560666364626978 0.778791192766116 TRUE 3
YAL064C-A 15.5365301310438 -2.05709581851646 0.536120172598918 -3.8370050665029 0.00012454390360647 0.000562060364980856 0.781388451226996 TRUE 3
YBL039C 186.363785640175 0.749311525581606 0.195670868468267 3.82944856046942 0.00012843072430598 0.000578768630439234 0.80577436429572 TRUE 3
YEL002C 708.127101320892 0.437365109121871 0.114206566172162 3.82959687679044 0.000128353347342271 0.000578768630439234 0.805288901225408 TRUE 3
YDR133C 1779.70619261483 1.13712436073146 0.297093445798624 3.82749729693542 0.000129452805299787 0.000582955813098035 0.812186900450862 TRUE 3
YER091C 2553.2728812975 -0.427507218262082 0.111735917474218 -3.8260501003245 0.000130215799354299 0.000585971097094345 0.816973925148871 TRUE 3
YBR016W 1052.52758187446 -0.393399307541636 0.102849946971176 -3.82498308581421 0.000130781065017828 0.000588067727789183 0.820520401921852 TRUE 3
YER044C-A 788.402617292491 0.479563356579176 0.12538203652147 3.82481709409031 0.000130869208989909 0.000588067727789183 0.821073417202689 TRUE 3
YEL017W 341.265309259863 0.486683656299108 0.127292855798358 3.82333834249155 0.000131656921718927 0.000591183872543185 0.826015526864548 TRUE 3
YIL105C 405.770877381873 -0.505107802901053 0.13214723199891 -3.82231088204117 0.000132206865453161 0.000593228660220084 0.82946587385313 TRUE 3
YLR403W 531.645738502103 -0.428130999671988 0.112051373601438 -3.82084561671536 0.000132994887919581 0.000596338049978219 0.834409926807448 TRUE 3
YKR014C 1366.84548660452 -0.364985111635951 0.0955921463629991 -3.81814956063405 0.00013445640811151 0.000602460748631075 0.843579504491617 TRUE 3
YPR036W-A 7017.19412373924 -0.418511984700997 0.109628381079989 -3.81755144587637 0.000134782687989377 0.000603491650076632 0.845626584445351 TRUE 3
YCL027W 71.3782267075762 0.911489914307873 0.238980340208629 3.81407907241301 0.000136691700404803 0.00061160273654731 0.857603728339733 TRUE 3
YKL186C 335.297996041546 -0.534652443907784 0.140284443007615 -3.81120267112413 0.000138292324070828 0.000618072570220027 0.867646041220372 TRUE 3
YLR177W 303.1997995376 -0.520955938137249 0.136693413195595 -3.81112685650634 0.000138334750293148 0.000618072570220027 0.867912223339212 TRUE 3
tR(CCG)L 3.87183999995042 -5.50264393794538 1.44449577644496 -3.80938735001906 0.000139311560877193 0.000621950256110507 0.87404073294351 TRUE 3
YER070W 1919.57300332219 0.468285521600457 0.12293447049842 3.8092287679921 0.000139400934176849 0.000621950256110507 0.87460146102555 TRUE 3
YDR342C 31.0820041313651 1.57768876855707 0.414242214646708 3.80861417010004 0.000139747818367659 0.000623054772295897 0.876777812438695 TRUE 3
YGL048C 2940.28642532666 0.357117749387615 0.0938318355945755 3.80593374439176 0.000141270200197676 0.00062850210343264 0.88632923604022 TRUE 3
YJR064W 1323.15263066837 0.369420521830729 0.0970609740923669 3.80606649876782 0.0001411944344663 0.00062850210343264 0.885853881841564 TRUE 3
YPL260W 1096.63580696056 -0.435288435106464 0.114363733747505 -3.80617544428468 0.000141132285547576 0.00062850210343264 0.88546395952549 TRUE 3
YLR271W 259.746411526702 0.550236154659071 0.144607490525062 3.805032178217 0.000141785757029635 0.000630348727035364 0.889563839603929 TRUE 3
YDL173W 508.477883247229 -0.528107343927896 0.138813093381973 -3.80444906933021 0.000142120148525165 0.000631387883639067 0.891661811846888 TRUE 3
YDL240W 138.971696018601 -0.714746533330973 0.187900382107497 -3.80385886028732 0.000142459367964633 0.000632447003002224 0.893790074610107 TRUE 3
YKL008C 610.965321952636 -0.440211443513654 0.115800358651629 -3.80146874016146 0.000143840888552795 0.000638128637830045 0.902457734780237 TRUE 3
YDL097C 3403.13130234814 0.321437662603933 0.0846155496100424 3.7988013324419 0.000145397578710109 0.000644578806536053 0.912224408827226 TRUE 3
YHR082C 1071.80436214582 -0.472465321902183 0.12439504454792 -3.79810404521524 0.000145807121012094 0.000645937902619255 0.914793877229877 TRUE 3
YDL122W 559.606659866668 -0.493322437782353 0.12997228162297 -3.79559727368184 0.000147288429273215 0.000651579913138844 0.924087605260154 TRUE 3
YOL089C 470.766625361408 -0.48962090001391 0.128991241013746 -3.79576858216082 0.00014718674980468 0.000651579913138844 0.923449668274561 TRUE 3
YFL024C 401.745795056058 -0.498244730658441 0.13135961890851 -3.79298246141732 0.00014884867331569 0.000658018130873377 0.933876576382638 TRUE 3
YIR036C 557.61534483817 0.46719210939682 0.123196340337379 3.79225639428407 0.000149284666076107 0.000659480781898185 0.936611994961498 TRUE 3
YPR127W 454.96079109774 0.536573694487095 0.141498724299152 3.79207443137572 0.000149394120424393 0.00065949987151458 0.937298711542643 TRUE 3
YMR212C 305.202929211213 0.519603795353263 0.137098881079134 3.78999296904068 0.000150651548939528 0.000664583098802856 0.9451878180466 TRUE 3
YAL026C 409.118373277215 0.46916923032059 0.123895642508533 3.78680977652848 0.000152593827327322 0.00067267820015762 0.957373672651621 TRUE 3
YDR404C 299.939198698598 0.542757644775476 0.143460335741171 3.78332897362454 0.00015474466752137 0.0006816806877539 0.970868044029075 TRUE 3
YER088C 946.336551096089 0.405343382639154 0.107172642817314 3.78215346737414 0.000155477453227381 0.000684130743239479 0.975465541548586 TRUE 3
YIL119C 200.597469524761 0.604115565166011 0.159730740972771 3.78208703901895 0.000155518960602502 0.000684130743239479 0.9757259588201 TRUE 3
YJR148W 1228.53813476677 0.382818736113219 0.10129264993969 3.77933380498141 0.000157248506197177 0.000691254295287238 0.986577127881086 TRUE 3
YLR417W 410.914140632612 -0.535196284126724 0.141654181619782 -3.77818909408026 0.000157972912916123 0.000693952438881542 0.991122055635759 TRUE 3
YBL044W 9.20958230348123 -2.92989209986258 0.776012761463672 -3.77557205932591 0.000159640864321523 0.00070078876269343 1.00158678275323 TRUE 3
YBR048W 473.978789607588 -0.458464476252575 0.12150710711053 -3.77314946553314 0.000161199648842522 0.000707136641391005 1.01136659683798 TRUE 3
YBR090C_intron 286.825428466977 0.571239915045086 0.151454194049179 3.77170086725757 0.000162138560061752 0.000710758341905919 1.01725732582743 TRUE 3
YIL170W 45.2076728012735 1.13945482741184 0.3021411181613 3.77126699717691 0.000162420773495111 0.000711498262663987 1.01902793290832 TRUE 3
YGR270W 1491.53943922634 -0.340076906698405 0.0902307208303313 -3.76897029713285 0.000163922390983814 0.000717575128151756 1.02844908103245 TRUE 3
YHR109W 102.078403843488 0.800079308082013 0.212309978428586 3.76844891607925 0.000164265092272649 0.000718073117649008 1.0305991889186 TRUE 3
YOR242C 189.016731996081 2.33674305269144 0.620057948819856 3.76858817331334 0.000164173493236066 0.000718073117649008 1.03002449656308 TRUE 3
YBR241C 2078.86635277335 0.382549364527466 0.101525094826643 3.76802765051026 0.000164542480365852 0.000718784804550829 1.03233952181536 TRUE 3
YCR068W 772.828706492992 -0.562349034509144 0.14936005774592 -3.76505635439544 0.000166511523505849 0.000726880157934721 1.0446932984757 TRUE 3
YCR047C 348.362807686625 -0.544099534947429 0.144550871516672 -3.76406955723317 0.000167170351075414 0.000729248687271261 1.04882678264715 TRUE 3
YNL003C 756.059151526723 -0.458993425765706 0.122038919568582 -3.76104137424591 0.00016920743615274 0.000737622131331576 1.06160745442229 TRUE 3
YKR018C 2078.91681849923 0.341707329099138 0.0908720372901139 3.76031328546337 0.000169700698028809 0.000739258665788001 1.06470217943275 TRUE 3
YFR050C 3933.49396109626 0.332320051389003 0.0884438617908793 3.75741226875366 0.00017167952673421 0.000747359938378693 1.07711735073043 TRUE 3
YPR103W 3703.41387084532 0.395296546352287 0.105225270532155 3.75666932812962 0.000172189777639096 0.000749061355846083 1.08031866490769 TRUE 3
YHL039W 257.404459961334 0.56311273023713 0.150032733690339 3.75326581330824 0.000174545596053586 0.000758783453946047 1.0950990696402 TRUE 3
YGL192W 1205.6726563943 0.376185387378939 0.100261575803809 3.75203944644811 0.000175401856997754 0.000761977734727779 1.10047125080391 TRUE 3
