ID baseMean log2FoldChange lfcSE stat pvalue padj evalue positive pch
YLR366W 0.145084378389015 -1.1659590965083 4.0804728567969 -0.285741172022783 0.775076368074731 0.846907278654105 4862.82913330086 FALSE 1
YLR376C 194.977471786678 -0.047871689873629 0.167540107130223 -0.285732716145513 0.775082845010875 0.846907278654105 4862.86976959823 FALSE 1
YDL208W 230.685980143664 -0.0452273518437903 0.158418534085805 -0.285492806159244 0.775266615036705 0.846960549656087 4864.02274274029 FALSE 1
YJL129C 429.270128884649 0.0351187339690526 0.12310488139113 0.285274910078286 0.775433533413058 0.846995395281232 4865.06998863353 FALSE 1
YGL146C 170.596827106069 -0.0575032926704901 0.202232433169787 -0.284342584268926 0.776147854767473 0.847390340296614 4869.55164081112 FALSE 1
YIL163C 5.73115760226457 -0.228224887937676 0.80286008284652 -0.284264833703664 0.776207433589091 0.847390340296614 4869.92543833796 FALSE 1
YJR141W 150.487451304846 0.0509187595155724 0.179229701219334 0.284097776033562 0.776335451248946 0.847390340296614 4870.72862113589 FALSE 1
YOR248W 1.27758979247295 0.481026022621521 1.69290384279742 0.2841425546218 0.776301136454122 0.847390340296614 4870.51333011316 FALSE 1
YHL042W 68.6739622727309 0.0687364772640367 0.242459453317953 0.283496792240548 0.776796040270382 0.847692002582233 4873.61835665638 FALSE 1
YHR171W 1113.53371443981 -0.0332745017644127 0.117418201079193 -0.283384530324823 0.776882085580305 0.847692002582233 4874.15820493084 FALSE 1
YLR339C 3.81778812341822 0.270682301007773 0.956571391646316 0.282971353075814 0.777198796819929 0.847890096078507 4876.14525124823 FALSE 1
YGR141W 631.048277268297 0.0303124666362269 0.107561646527385 0.28181482540349 0.778085502468483 0.848707835141019 4881.70844248726 FALSE 1
YNL123W 966.286542235497 0.0307623648343984 0.109225525554198 0.281640803999923 0.778218949104278 0.848707835141019 4882.54568668024 FALSE 1
YCL033C 420.909319453864 -0.0366706552298659 0.130367363547644 -0.281287081612755 0.778490217862023 0.848856098843816 4884.24762686633 FALSE 1
YDR156W 118.910884928619 0.0620830915425944 0.220863351194956 0.281092771646816 0.778639245146289 0.848871043587534 4885.18262404781 FALSE 1
YDR368W 489.64991622051 -0.0334647349230972 0.119357482753532 -0.280374000448723 0.779190582067857 0.849324504137562 4888.64171189374 FALSE 1
YKL126W 2023.36065920056 -0.0297599708093358 0.106265337469531 -0.280053416457354 0.779436523416607 0.849444981131406 4890.18474791579 FALSE 1
YGR131W 272.604492096334 0.0416842580812575 0.149045443010823 0.279674824263032 0.779726995159296 0.849613937925006 4892.00716762942 FALSE 1
YPL133C 222.572608939311 0.0436982959745186 0.156762769082268 0.278754300082476 0.780433387988602 0.850235957424887 4896.43907624049 FALSE 1
YJL148W 222.696763919221 0.0449090024050636 0.16128044286294 0.278452871333125 0.780664738131393 0.850340319898981 4897.89056703636 FALSE 1
YFL049W 419.10388277143 -0.0391324814637936 0.140953252139108 -0.277627375529963 0.781298415311672 0.850604186163796 4901.86625766543 FALSE 1
YGR183C 711.445571356105 0.0349709040303149 0.12581251426944 0.277960457537803 0.781042713327377 0.850604186163796 4900.26198341597 FALSE 1
YJR063W 61.8538598550253 0.0795527995855392 0.286565881006107 0.277607366607066 0.781313776610201 0.850604186163796 4901.9626344524 FALSE 1
YKR001C 3239.75789960455 0.0256490768862874 0.0926548112326812 0.276824015343097 0.781915239936095 0.851111278868493 4905.73621535906 FALSE 1
YER168C 229.855922064898 -0.0413594228006362 0.149524745200772 -0.276605873797689 0.782082753982721 0.851145925699793 4906.78719848759 FALSE 1
YIL010W 338.979733566121 0.0360542299097494 0.131268988458755 0.27465915851921 0.783578111528265 0.852625410861545 4916.16907172833 FALSE 1
YGR204W 988.067916469014 -0.030769281605265 0.112104941289235 -0.274468558222416 0.783724563060857 0.852636868553721 4917.08790864382 FALSE 1
YDR205W 396.628510426432 0.0337370316214237 0.123712019324084 0.272706175242714 0.785079087415622 0.853864966682597 4925.58619444561 FALSE 1
YLR147C 98.0229930197689 0.058488559901559 0.214522277281141 0.272645622836211 0.785125638103813 0.853864966682597 4925.87825346333 FALSE 1
YDR370C 68.9145772514514 0.0656058555546119 0.242190350025817 0.270885506163306 0.786479092809673 0.855188654740003 4934.36982828789 FALSE 1
YDR512C 149.178826341591 0.0488165113435993 0.180611088849929 0.270285239153623 0.786940820352906 0.855394171906737 4937.26670689413 FALSE 1
YHR040W 138.421738598842 0.0530429248590188 0.196141610649268 0.270431779791326 0.786828093849048 0.855394171906737 4936.55946080893 FALSE 1
YOL037C 12.670662575823 -0.149820671828877 0.555482045926835 -0.269712896982832 0.787381137783307 0.85572451096928 4940.02925845247 FALSE 1
YER074W_intron 7.11755649351119 -0.198914552737796 0.740216860219389 -0.268724698703622 0.788141543853998 0.856349589023255 4944.80004613998 FALSE 1
YGL047W 386.184001982024 0.0359039045834393 0.133665233933006 0.268610644121827 0.788229320424083 0.856349589023255 4945.3507563407 FALSE 1
YDR320C-A 263.210653059608 0.0475929845843672 0.17803802204884 0.267319216629531 0.78922339223618 0.857281097748495 4951.58756288979 FALSE 1
YBR141C 93.2074455325778 0.0559189289337546 0.210299448378728 0.265901453212803 0.790315105872877 0.857992180469037 4958.43697424643 FALSE 1
YDR106W 45.9426110238568 0.0802689673982921 0.302037133769331 0.265758605230291 0.790425125287831 0.857992180469037 4959.12723605585 FALSE 1
YHR064C 463.316691951599 -0.0317315854455422 0.119244671710967 -0.266104849719871 0.790158460086579 0.857992180469037 4957.4541785832 FALSE 1
YPR106W 369.886992787049 0.033235353848598 0.124815831535302 0.266275146668377 0.790027312440502 0.857992180469037 4956.63135825171 FALSE 1
YGL085W 245.746723207987 0.0416618619987105 0.157133250938655 0.26513714792915 0.790903811144412 0.858116317875676 4962.13051112004 FALSE 1
YJL067W 16.2224641128288 0.129621451828865 0.488994815744318 0.265077353901109 0.790949872462484 0.858116317875676 4962.41949982962 FALSE 1
YPL023C 700.448152300104 0.0300705784818989 0.113371259803938 0.265239872379494 0.790824680806655 0.858116317875676 4961.63404738095 FALSE 1
YIR030W-A 8.52870957733311 0.175621372799386 0.663906850252054 0.264527128666786 0.791373763414486 0.858427739564079 4965.07899166248 FALSE 1
YKL077W 715.2500516323 -0.0300077548844391 0.113757410009731 -0.263787254666506 0.79194385613604 0.858749145988138 4968.65575339751 FALSE 1
YPL237W 520.458786684611 0.0329423238123239 0.124806805673965 0.26394653428099 0.791821117520565 0.858749145988138 4967.88569132402 FALSE 1
YBL004W 585.910142598355 -0.0298086968804551 0.113435857460913 -0.262780196206709 0.792720000386321 0.859442198828792 4973.52528242378 FALSE 1
YNL280C 543.615108769123 0.0357194951404043 0.136271139007971 0.262120764531915 0.793228338532603 0.859844715330053 4976.71459595355 FALSE 1
YKL183W 106.551011237932 -0.0544177852146372 0.208700086445006 -0.260746347266017 0.794288122048117 0.860844745958507 4983.36367772988 FALSE 1
YDR166C 848.477102335417 0.0281706981042384 0.108260203349207 0.260212868928117 0.794699578130751 0.861141899052375 4985.94515319233 FALSE 1
YNL097C-B 3.20176056303413 -0.270695386389434 1.04186747767008 -0.259817483692636 0.795004563944934 0.86119210591645 4987.85863419052 FALSE 1
YNR033W 191.461807444678 0.040863711714166 0.157291021807526 0.259796848189912 0.795020482283144 0.86119210591645 4987.95850584444 FALSE 1
YBR152W 120.430901386699 0.0506710965274676 0.196362512308097 0.258048727997345 0.796369300829431 0.861761331406944 4996.42099340385 FALSE 1
YDL055C 934.275723693816 0.0345633824671883 0.13391314977479 0.258102975886353 0.796327434950329 0.861761331406944 4996.15832687836 FALSE 1
YDR491C 102.377538219988 0.0536887361564975 0.207599768807539 0.258616550802959 0.795931111898455 0.861761331406944 4993.67179605091 FALSE 1
YDR510C-A 142.060217756759 -0.0482042402972893 0.186516056067371 -0.258445526426301 0.796063084666307 0.861761331406944 4994.49979319641 FALSE 1
YKR045C 137.049317364707 -0.0506851930007574 0.195831042850159 -0.258821034005009 0.79577332793626 0.861761331406944 4992.6818594721 FALSE 1
YNL043C 18.6993062890988 0.114327184183761 0.443047005684389 0.258047527049993 0.796370227668747 0.861761331406944 4996.42680839372 FALSE 1
YPL088W 508.754609656535 0.0306898124928554 0.119040646699942 0.257809524256141 0.796553913616829 0.861811434997994 4997.57925403199 FALSE 1
YGL200C 1298.4501409976 0.0245222088135958 0.0952970673529768 0.25732385575693 0.796928778117472 0.862068326458165 4999.93115390902 FALSE 1
YPR179C 243.219644613858 0.0364119288557588 0.142079488510038 0.256278575025883 0.797735739604251 0.862792464575425 5004.99403027707 FALSE 1
YLR001C 655.773975004688 0.0281315408678254 0.110429099965807 0.254747533725585 0.798918100487217 0.863773396131733 5012.4121624568 FALSE 1
YOR081C 129.049048241389 0.0499396395254919 0.19598632365806 0.254811859283724 0.798868415176256 0.863773396131733 5012.10043681583 FALSE 1
YHR098C 609.84130596965 -0.0330563437364984 0.129901312988264 -0.254472745317708 0.799130357286383 0.863853994702306 5013.74386161477 FALSE 1
YDL142C 210.406285260917 -0.0386765579269452 0.152373787837962 -0.253826845651923 0.799629332662174 0.864244452754965 5016.87443312248 FALSE 1
YNL042W-B 3.65404991550286 -0.261808682831535 1.03297122647161 -0.253452057639411 0.799918904300664 0.864408490383818 5018.69120558237 FALSE 1
YGR278W 134.388320395886 -0.0447059586312577 0.176701961346112 -0.253002050971526 0.80026662830326 0.86463530129975 5020.87282597465 FALSE 1
YDL222C 905.488714306401 0.0380910230822479 0.150755525860295 0.252667508304451 0.80052515794518 0.864765682071657 5022.49484094806 FALSE 1
YHR102W 692.335643161116 0.0284580644447949 0.113255418491508 0.25127331498871 0.801602804995242 0.865780715519137 5029.25599854015 FALSE 1
YPR132W_intron 2.87621783567322 -0.283755270607685 1.13938376698243 -0.249042753486992 0.803327710519163 0.867494358424292 5040.07805579723 FALSE 1
YAR066W 13.5702931186683 -0.129846322944287 0.522436521552443 -0.248539904060388 0.803716699435084 0.867679024148192 5042.51857225571 FALSE 1
YJL169W 4.86777549159619 0.212464606233954 0.855111947409586 0.248464083419228 0.803775356181276 0.867679024148192 5042.88658468133 FALSE 1
YOR064C 271.778868333831 -0.0366432919205794 0.14776654071947 -0.247980982312806 0.804149121229661 0.867933144782117 5045.23158659489 FALSE 1
YCR027C 135.538259359381 0.0450651752828045 0.182363057339618 0.247117897342985 0.804816983119574 0.868355165997435 5049.42175209221 FALSE 1
YDR060W 488.679005014028 -0.0309682046587852 0.125253638165376 -0.247243953248664 0.804719431180342 0.868355165997435 5048.80971122547 FALSE 1
YDR198C 107.771074058122 -0.0497258459036465 0.201536171093213 -0.246734100553333 0.805114013859836 0.868376927259758 5051.28532295661 FALSE 1
YOR099W 977.635986409851 0.0273413525256918 0.110768107253226 0.246834158348368 0.805036573707271 0.868376927259758 5050.79946343942 FALSE 1
YDL158C 32.6778497323352 0.0928643045833716 0.376680389860349 0.246533419533202 0.805269337543774 0.868395144303265 5052.25982374964 FALSE 1
YLR131C 156.280078778234 0.0444954045542678 0.180765588271278 0.246149751065964 0.805566311773481 0.86841681968638 5054.12304006682 FALSE 1
YNR063W 96.0308144836048 0.0537987448162571 0.218485686829763 0.246234641714426 0.805500600711142 0.86841681968638 5053.71076886171 FALSE 1
YHR149C 89.8791457930427 0.058685889917623 0.239062289826621 0.245483676911924 0.80608194551402 0.868823375293719 5057.35812615496 FALSE 1
YCL004W 152.936010988821 0.0434432804460402 0.177504850633515 0.244744187502432 0.80665451160237 0.86929114435349 5060.95040579327 FALSE 1
YIR024C 183.407205066363 0.0427241414627903 0.174803194263346 0.244412818900925 0.806911114739135 0.869326699070725 5062.56033387334 FALSE 1
YPL140C 205.812829401173 0.0402182198315936 0.16459694167582 0.244343664117435 0.806964669008263 0.869326699070725 5062.89633335784 FALSE 1
YLR362W 541.377115549614 -0.0311327823910367 0.127681218599619 -0.243832121376147 0.807360841748947 0.869604148401639 5065.38192113289 FALSE 1
YOR106W 179.782018421826 -0.0382390162212587 0.156999957726834 -0.243560678454392 0.807571085286439 0.869681273476709 5066.70098908712 FALSE 1
YGR084C 140.008625980088 0.0519441581051574 0.213663054888326 0.243112493792185 0.807918252876671 0.869905801629824 5068.87911854823 FALSE 1
YNL004W_intron 8.90975765447715 0.15216609794397 0.626875100678284 0.242737505093639 0.808208751330105 0.87006924611185 5070.70170584508 FALSE 1
YHL041W 1.23522595032665 0.413247354140689 1.70406706004204 0.242506509180744 0.808387713768662 0.870112582098631 5071.82451618459 FALSE 1
YIL018W_intron 7.0298706177215 0.194209234895244 0.801620689059169 0.242270736703639 0.808570387154766 0.870159896829962 5072.970609009 FALSE 1
YFR057W 87.2480851014718 -0.0551589907604423 0.228435299299913 -0.241464392453742 0.809195210787836 0.870682942928319 5076.89075248289 FALSE 1
YGR228W 4.93081168844712 -0.208162707659895 0.865320656726616 -0.240561352652027 0.809895106710886 0.871286572525705 5081.2818995041 FALSE 1
YGL079W 131.169297529841 0.0446400091600591 0.186186218986456 0.239760006960055 0.810516312540421 0.871655893805256 5085.1793448786 FALSE 1
YPR147C 233.607809452634 -0.0359091472784048 0.149666240301476 -0.239928170882573 0.810385941403063 0.871655893805256 5084.36139636281 FALSE 1
YIL054W 1.28553585323688 -0.416693672319701 1.74087401950899 -0.239358889643967 0.810827304861168 0.871691462449718 5087.13051069897 FALSE 1
YLR123C 6.79592993825122 -0.178694413235063 0.746441645581114 -0.23939502075336 0.810799290641284 0.871691462449718 5086.95474948342 FALSE 1
YGR068C 159.267728195949 0.0479150986863242 0.200521145036627 0.238952847978062 0.811142145516832 0.871731142509351 5089.1058209726 FALSE 1
YPR117W 847.780339067006 -0.0244699493078881 0.102373351868195 -0.239026551942865 0.811084993927307 0.871731142509351 5088.74725189993 FALSE 1
YLR451W 374.095088205691 0.0312677092140734 0.131023487030266 0.238642016960293 0.811383181432479 0.87184081828125 5090.61808030737 FALSE 1
YJR095W 2256.03835372138 -0.0245854267519145 0.103393172228738 -0.237785786256019 0.812047243447512 0.872404925183463 5094.78440538969 FALSE 1
YMR182W-A 15.5130248707476 0.114811258902317 0.483513399038252 0.237452072953276 0.812306096235631 0.872533585905157 5096.40844778235 FALSE 1
YJL142C 23.2693183512335 -0.0991155114587171 0.421995282510595 -0.234873505857802 0.814306913660534 0.87453300280646 5108.96157630619 FALSE 1
YJL213W 137.209757682041 0.0441292487998652 0.188496773766545 0.234111427575518 0.814898474508703 0.875018509173757 5112.6730290676 FALSE 1
YDR231C 282.044363127137 0.0345805916140794 0.147823995000634 0.233930841971435 0.815038668992208 0.875019265888777 5113.55260925711 FALSE 1
YJR126C 997.438823411608 -0.023082890763365 0.0996652618954789 -0.231604175059235 0.816845464450544 0.876808966204357 5124.88844396271 FALSE 1
YFL062W 103.435169157477 0.0460189107692337 0.199215479459276 0.231000677729168 0.817314275516675 0.877162095862464 5127.82976459162 FALSE 1
YDL049C 232.078612238717 0.035350916902648 0.153172752539092 0.230791157804818 0.817477050865537 0.877186715716646 5128.85101713038 FALSE 1
YNL063W 94.9817894434617 0.048542956986909 0.211477047725583 0.229542437389703 0.818447340720637 0.878077675447333 5134.93861568128 FALSE 1
snR61 3.47431415916592 0.249585711867759 1.09533649435019 0.227862134745931 0.819753420466751 0.87887766306408 5143.1329600084 FALSE 1
YHR005C-A 138.068756739795 0.04049693100781 0.177650600779728 0.227958311596271 0.819678649788972 0.87887766306408 5142.66384877601 FALSE 1
YJL013C 372.203522886636 -0.030937073052177 0.135614689308901 -0.22812479392781 0.819549225462564 0.87887766306408 5141.85184055213 FALSE 1
YLR078C 309.578235613962 0.0335582094310156 0.147111333508704 0.228114371820511 0.819557327524807 0.87887766306408 5141.90267289064 FALSE 1
YER031C 477.017158457874 -0.0283458249798597 0.124817436450176 -0.227098278782346 0.820347322420151 0.879212605675701 5146.85910086402 FALSE 1
YHR172W 282.047464380974 0.0314532816447536 0.138720024447434 0.226739302923584 0.820626463610908 0.879212605675701 5148.61043269484 FALSE 1
YML104C 353.14128182729 0.0304005663676163 0.133998500253039 0.226872437454216 0.82052293496766 0.879212605675701 5147.9608939871 FALSE 1
YNL184C 3.71679562826522 -0.234666510984181 1.03469502299351 -0.226797757570399 0.820581007473431 0.879212605675701 5148.32524088831 FALSE 1
YJL194W 53.9894563064762 -0.0649234569975115 0.287151870533212 -0.226094494446285 0.82112792652926 0.879599638510596 5151.75661104458 FALSE 1
YML009C-A 20.9248204812463 -0.103063115880941 0.456445082757885 -0.225795215622049 0.821360698373939 0.879698764025904 5153.2170215981 FALSE 1
YOR003W 1749.50261282026 0.0221524928940945 0.0990056766732024 0.223749724646753 0.822952052008539 0.881252683893747 5163.20117430158 FALSE 1
YMR121C 488.654272239272 -0.0281285074533036 0.125936998802295 -0.223353801669213 0.823260157009449 0.881432149670639 5165.13422507728 FALSE 1
YDR466W 262.34892127251 0.0338093505941387 0.151785664592579 0.222744029779685 0.82373473129388 0.881789755871418 5168.11170413781 FALSE 1
YAL059W 63.8990715123952 0.0548907074405974 0.247202096087444 0.222047904566233 0.824276591580039 0.88221925592588 5171.51133557317 FALSE 1
YGL090W 203.252343120823 0.0375174577673836 0.169386166669397 0.221490683124136 0.824710390256885 0.882532971354732 5174.2329884717 FALSE 1
YPR163C 968.002463301405 0.0219641183274403 0.0998640972046547 0.219940088002083 0.825917814925424 0.88367430547965 5181.80837084211 FALSE 1
YKL090W 125.227470685309 -0.0410930009348924 0.187028090533511 -0.219715663126708 0.826092605321308 0.883710592288636 5182.90500578588 FALSE 1
YOL022C 241.41741485509 0.0314484684744469 0.143881156000187 0.218572531307754 0.82698305225749 0.884512308066706 5188.49166986349 FALSE 1
YPL003W 196.962814160581 -0.0367764761695005 0.168684476157541 -0.218019328199196 0.827414051915982 0.884822425446464 5191.19576172087 FALSE 1
YDR142C 435.688215183711 0.0282132140767714 0.129685457048274 0.217551101865411 0.8277788869307 0.885061693832671 5193.48473660321 FALSE 1
YER006W 286.416589846283 0.0295361568728206 0.136143593834602 0.216948561742122 0.828248431933212 0.885412817572774 5196.43066194897 FALSE 1
YGR281W 932.655908617584 0.0280348632879338 0.129986258925935 0.215675591555471 0.829240628564107 0.886322450670071 5202.65570361121 FALSE 1
YNR056C 68.2066740328111 -0.0523463031179252 0.243128837409513 -0.215302732804813 0.829531299120049 0.886482085073266 5204.47937067919 FALSE 1
YDR407C 260.508386877491 -0.0302137609529344 0.140575640489444 -0.21492885145491 0.829822790297886 0.886491546924155 5206.30818632894 FALSE 1
YER056C 2499.70000349644 0.0245112685472186 0.113987839914913 0.215034064734582 0.829740759918562 0.886491546924155 5205.79352772906 FALSE 1
YIL053W 2608.13641916627 0.0233328936672113 0.108926298734002 0.214208083248933 0.830384792860155 0.886940882957901 5209.83419040461 FALSE 1
YDR144C 131.274803353703 -0.0394334795509151 0.184947002939242 -0.21321502335385 0.831159250739194 0.887616952653552 5214.69313913771 FALSE 1
YKL003C 91.0402400532461 -0.052451068724315 0.246763345142185 -0.212556158590299 0.831673170317856 0.888014603813432 5217.91747057423 FALSE 1
YIL090W 564.781246574022 0.0233990294939393 0.11040700727167 0.211934279102079 0.832158307131251 0.888381392211426 5220.96121894147 FALSE 1
YDR151C 197.717675552853 0.0341894053710049 0.16151423874558 0.211680441529744 0.8323563477291 0.888441614651122 5222.20372565238 FALSE 1
YDR230W 17.3407126247607 -0.0967017955465982 0.46386381667524 -0.208470227834781 0.83486182669536 0.890964314198706 5237.92310068669 FALSE 1
YDL076C 179.919173593295 -0.0334498654538284 0.160831831639838 -0.207980379958211 0.835244286910872 0.891069287719711 5240.32265607881 FALSE 1
YDL181W 1353.94894968987 0.0221857925443899 0.10666848745892 0.207988254759252 0.835238138166898 0.891069287719711 5240.28407885912 FALSE 1
YJL162C 85.6468387437728 0.0446730406813995 0.215978307018747 0.206840405863177 0.836134499125289 0.891741970409937 5245.90784751207 FALSE 1
YMR059W 67.3905269415424 -0.0527345149628008 0.254991567210658 -0.206808858581723 0.836159137565957 0.891741970409937 5246.06242908882 FALSE 1
YDL126C 8380.30932258916 -0.0178007659669546 0.0862188980510197 -0.206460142374135 0.836431495780951 0.891880804527266 5247.77120452969 FALSE 1
YPR022C 495.828399314144 0.0241174565187672 0.117094183163157 0.20596630735416 0.836817229847134 0.892140462751712 5250.19130006092 FALSE 1
YEL044W 606.572559164138 -0.026950054279761 0.131716750799924 -0.204606127285192 0.837879867801342 0.89266517262005 5256.85829058562 FALSE 1
YEL054C 40.3728553563385 0.0623321972732645 0.30522376160526 0.204218036451164 0.838183117305363 0.89266517262005 5258.76087797385 FALSE 1
YGL191W 2300.53532853598 -0.0187825099687259 0.0920434256686778 -0.204061396371056 0.838305520788254 0.89266517262005 5259.5288374255 FALSE 1
YGR069W 3.75230000537118 0.193680955264534 0.944987954396068 0.204956004321043 0.837606498736897 0.89266517262005 5255.14317307529 FALSE 1
YGR237C 637.343483360764 0.0242626521066335 0.118492586933404 0.204760928380016 0.83775891480541 0.89266517262005 5256.09943148914 FALSE 1
YLR352W 447.684721806841 0.0251059131672557 0.122502798268321 0.204941548455616 0.837617793135353 0.89266517262005 5255.2140341312 FALSE 1
YNL069C_intron 3.17376820791973 -0.212868927691714 1.04237063016874 -0.204216160289603 0.838184583373826 0.89266517262005 5258.77007608738 FALSE 1
YIL106W 433.198321373557 -0.0265915090389911 0.131323217237641 -0.202489016019699 0.839534444508822 0.893822058792234 5267.23910484835 FALSE 1
YFR008W 266.829700597541 -0.030213094152 0.15000591414958 -0.2014126864483 0.840375896124983 0.893959300727831 5272.51837228814 FALSE 1
YHR086W 365.170976350237 0.0272755750127707 0.134934397966117 0.202139524271786 0.839807649681394 0.893959300727831 5268.95319410107 FALSE 1
YLR035C 341.84905954582 -0.0298653788549282 0.148202307812603 -0.201517636909488 0.840293840039576 0.893959300727831 5272.0035524083 FALSE 1
YML112W 125.351879920798 0.0402318988126201 0.19925696703066 0.201909621591448 0.839987380049277 0.893959300727831 5270.08082242916 FALSE 1
YPR052C 285.369379870408 -0.0325997402238689 0.161567992805757 -0.201771029383657 0.840095730918728 0.893959300727831 5270.7606157841 FALSE 1
YBR076C-A 229.155672121699 0.0342355459449318 0.171082413861252 0.200111426839563 0.841393436789952 0.894889967613321 5278.90242242016 FALSE 1
YOR161C-C 5.68954826064691 -0.169550801782574 0.848459870874517 -0.199833613353825 0.841610711851107 0.894969316060687 5280.26560615384 FALSE 1
YKR020W 248.353974631054 -0.0290137482896858 0.146121991785526 -0.198558395866047 0.842608200809931 0.895878176895033 5286.52385188151 FALSE 1
YNL138W-A 93.7787115097831 -0.0425335421318472 0.214486427131738 -0.198304119755433 0.842807128598826 0.895937827097176 5287.77192482904 FALSE 1
YGR222W 143.178709305105 0.036054618885734 0.18283415068572 0.197198492461671 0.843672210294572 0.896401723437983 5293.19944738814 FALSE 1
YOL064C 430.728512637133 -0.0309255715133942 0.156581394507466 -0.197504764922243 0.843432553012664 0.896401723437983 5291.69583760145 FALSE 1
YPL205C 60.4331282743755 0.0565368004975052 0.286455068889753 0.19736707999838 0.843540289260357 0.896401723437983 5292.37177481948 FALSE 1
YGL076C_intron 4.71858882593625 0.173653532238952 0.881977413868935 0.196891132934111 0.843912732755158 0.896454859604801 5294.70848530586 FALSE 1
YPL042C 218.265162982387 -0.0305212176495953 0.155111642650152 -0.196769353532247 0.844008034564954 0.896454859604801 5295.30640886052 FALSE 1
YFR034C 558.039784502895 0.0253924820193505 0.129592133515257 0.195941538506742 0.844655924364584 0.896854714523753 5299.3712694634 FALSE 1
YGL194C-A 36.2709978846394 0.065098476737613 0.332265623941498 0.195922996683746 0.844670437335618 0.896854714523753 5299.46232384367 FALSE 1
YHR156C 342.356091756141 0.0271477395466655 0.142469893141331 0.190550711789576 0.848877608793693 0.901016791871885 5325.85811757163 FALSE 1
YNL217W 97.8249567463217 -0.0415183548782455 0.217885612359007 -0.19055115401487 0.848877262296996 0.901016791871885 5325.85594365136 FALSE 1
YDR146C 69.3971501579482 -0.0450219044701816 0.237773405369782 -0.189347939901706 0.849820124227575 0.901712049945801 5331.77145940381 FALSE 1
YHR002W 244.091839877105 0.0291598100932269 0.15394187845985 0.189420906026116 0.849762940424139 0.901712049945801 5331.41268822105 FALSE 1
YML099C 534.406173855221 0.027711963593486 0.14672215363312 0.188873751558882 0.850191766505388 0.901953822304803 5334.1031430548 FALSE 1
YDR393W 202.714651814846 0.0324980839432237 0.172430618644484 0.188470494386082 0.850507843096183 0.902136574187074 5336.08620758545 FALSE 1
YCR028C 679.421496798639 -0.020447429059676 0.109384602635074 -0.186931511081978 0.851714332381439 0.903246621164423 5343.65572136115 FALSE 1
YNL265C 258.788681547439 -0.0266877853747598 0.142892517427583 -0.186768249697084 0.851842341911163 0.903246621164423 5344.45885315064 FALSE 1
snR56 0.152740630008566 0.757594255134187 4.0804728567969 0.185663348764164 0.852708771973244 0.903707066495719 5349.89483536013 FALSE 1
YDR323C 256.347287088003 -0.0269901752338863 0.145199722871752 -0.18588310432056 0.85253643208508 0.903707066495719 5348.81357490179 FALSE 1
YOR331C 0.152740630008566 0.757594255134187 4.0804728567969 0.185663348764164 0.852708771973244 0.903707066495719 5349.89483536013 FALSE 1
YJL005W 882.274034102208 0.0196131992202078 0.106325860551356 0.18446311291066 0.853650162203226 0.904551937077844 5355.80111766304 FALSE 1
YAL016C-B 20.0256942335365 0.0872112755704024 0.475059715697383 0.183579606286711 0.854343263025064 0.904980629678525 5360.14963221925 FALSE 1
YAR003W 258.101760876223 -0.0262572310464441 0.143009777225822 -0.183604446883252 0.854323774323253 0.904980629678525 5360.02736010409 FALSE 1
YBR189W_intron 23.3560134272259 -0.0722983843828314 0.396104723283457 -0.18252340891955 0.855171985246854 0.905705531563991 5365.34903543876 FALSE 1
YDL115C 1012.56273777062 -0.0194564418158767 0.10682507166363 -0.18213366499899 0.855477829716329 0.905876506720211 5367.26790364025 FALSE 1
YJL025W 93.0719095217676 0.0400692847074543 0.220980551167119 0.181324937854605 0.85611253288361 0.906395598106141 5371.25003131177 FALSE 1
YDR319C 390.88608630742 -0.0232492726528425 0.128889304557669 -0.180381706089819 0.856852915184632 0.906835404178538 5375.89518986838 FALSE 1
YKR081C 148.070984185994 0.0429985386613911 0.238558418167007 0.180243225084135 0.856961625373884 0.906835404178538 5376.57723759575 FALSE 1
YNR066C 85.8875325073536 -0.0408025428347804 0.226337824275566 -0.180272753638841 0.856938444676403 0.906835404178538 5376.43180189975 FALSE 1
YGR190C 11.3257453083853 0.103750061905843 0.580716532718875 0.178658701897279 0.858205698475007 0.907998709147195 5384.3825522322 FALSE 1
YJR071W 5.27485526704551 -0.163498489014143 0.918674406059087 -0.177972182457456 0.85874482213637 0.908262732972762 5387.76501408359 FALSE 1
YPR044C 18.8082307562919 -0.0778171360731618 0.437126220525477 -0.178019831387869 0.858707401304878 0.908262732972762 5387.53023578681 FALSE 1
YDL029W 1138.39928145445 0.0192649463451286 0.108421736971661 0.177685276801682 0.858970148656698 0.908347899953383 5389.17871267212 FALSE 1
YDR328C 1296.08808576533 -0.0165724301162543 0.0936860097948781 -0.176893328604121 0.859592178988293 0.908699315603904 5393.08133097255 FALSE 1
YJL154C 853.696934595512 0.0196128328194535 0.110815924338728 0.17698568988608 0.859519629950508 0.908699315603904 5392.62615830949 FALSE 1
YFL001W 150.697405625435 -0.0350323654462764 0.199095357490821 -0.175957721404385 0.860327157570604 0.909323042871171 5397.69258659797 FALSE 1
YEL015W 588.300976624361 -0.0193646955229707 0.110353511904841 -0.175478742712503 0.860703472473804 0.909567534169167 5400.05358630065 FALSE 1
YJL035C 56.8189056042984 -0.0455641518862473 0.2600610968057 -0.17520556686835 0.860918110264785 0.909641115999831 5401.40022380126 FALSE 1
